time_step_counter,growing_season,dap,th1,th2,th3,th4,th5,th6,th7,th8,th9,th10,th11,th12,Date
0.0,0.0,0.0,0.2535477264917629,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-01
1.0,0.0,0.0,0.23619947773065952,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-02
2.0,0.0,0.0,0.22332567219408883,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-03
3.0,0.0,0.0,0.2130984743570939,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-04
4.0,0.0,0.0,0.20808306284116504,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-05
5.0,0.0,0.0,0.20118206116106374,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-06
6.0,0.0,0.0,0.19627878398802132,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-07
7.0,0.0,0.0,0.19133453859366711,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-08
8.0,0.0,0.0,0.16933636595386356,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-09
9.0,0.0,0.0,0.1536254355701614,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-10
10.0,0.0,0.0,0.14577353064283444,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-11
11.0,0.0,0.0,0.14078248875118607,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-12
12.0,0.0,0.0,0.1346510930512114,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-13
13.0,0.0,0.0,0.12877556939203358,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-14
14.0,1.0,1.0,0.2606731799103046,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-15
15.0,1.0,2.0,0.2462876244842333,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-16
16.0,1.0,3.0,0.26679762448423333,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-17
17.0,1.0,4.0,0.38611000000000006,0.4058,0.32623334700671736,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,2024-10-18
18.0,1.0,5.0,0.2793054728417813,0.30957199999999996,0.30815024989895207,0.3036877181308806,0.29914307078891933,0.29634781758391066,0.2949646486121002,0.29435746906099747,0.292850775837411,0.29206582273435255,0.2909597852373476,0.28980304417986474,2024-10-19
19.0,1.0,6.0,0.2727521937160362,0.29215740919550726,0.29184419569242237,0.290850874462937,0.29050337372564367,0.29032837691346475,0.290083323625917,0.2898596491212997,0.2896770743668988,0.28949095675428665,0.28932374873782446,0.2889097602672043,2024-10-20
20.0,1.0,7.0,0.2615024565267844,0.2882129764617912,0.28813989209843927,0.2879076159989885,0.28782617873284616,0.2878190237956673,0.2878116461718402,0.2877959707897603,0.28777624066562196,0.2877553409557728,0.28773354641392884,0.28767794775227795,2024-10-21
21.0,1.0,8.0,0.2371236150541665,0.2872871099845833,0.28726984280911655,0.2872149373368167,0.2871956774252268,0.28719398504077015,0.28719367015715375,0.2871934025410094,0.2871926051115767,0.28719133310547634,0.28718970733036253,0.2871848883472746,2024-10-22
22.0,1.0,9.0,0.2254936633030916,0.28706806000957863,0.2870639685678105,0.2870509572534761,0.28704639255939385,0.2870459914423992,0.2870459168106703,0.287045901841604,0.2870458939024572,0.2870458604778728,0.28704579526285956,0.2870455479449789,2024-10-23
23.0,1.0,10.0,0.21405842690112858,0.28701613945167215,0.2870151693249765,0.2870120841116489,0.28701100171114463,0.2870109065957442,0.2870108888985827,0.2870108853490198,0.287010884614733,0.2870108844474858,0.2870108832799389,0.2870108762608582,2024-10-24
24.0,1.0,11.0,0.2045011072426417,0.28700382755829273,0.2870035974931108,0.287002865831155,0.2870026091368864,0.28700258657996375,0.2870025823830244,0.287002581541234,0.2870025813670955,0.28700258133041245,0.28700258133002177,0.287002581245477,2024-10-25
25.0,1.0,12.0,0.1988612493095308,0.28700090774413395,0.2870008531821664,0.28700067966187426,0.2870006187843954,0.2870006134348051,0.2870006124394606,0.287000612239822,0.28700061219852335,0.2870006121898236,0.28700061218973083,0.287000612188374,2024-10-26
26.0,1.0,13.0,0.19318145189717353,0.2843315699622764,0.2870002023417417,0.2870001611894988,0.2870001467517307,0.287000145483016,0.28700014524695905,0.28700014519961253,0.287000145189818,0.28700014518775485,0.28700014518773276,0.287000145187411,2024-10-27
27.0,1.0,14.0,0.1895640070257868,0.2823317715309204,0.2870000479876688,0.2870000382279442,0.2870000348038622,0.287000034502972,0.28700003444698835,0.2870000344357596,0.28700003443343663,0.2870000344329474,0.2870000344329421,0.28700003443286576,2024-10-28
28.0,1.0,15.0,0.18530304966948707,0.27961238596692867,0.28700001138082976,0.2870000090661985,0.28700000825413796,0.2870000081827784,0.2870000081695012,0.28700000816683824,0.28700000816628735,0.28700000816617127,0.28700000816617,0.28700000816615195,2024-10-29
29.0,1.0,16.0,0.17667110002194047,0.27723523952651036,0.28700000269909537,0.28700000215015387,0.28700000195756425,0.28700000194064046,0.28700000193749164,0.2870000019368601,0.2870000019367294,0.28700000193670194,0.2870000019367017,0.2870000019366974,2024-10-30
30.0,1.0,17.0,0.17637886468965974,0.27589512032337815,0.28700000064012166,0.2870000005099339,0.28700000046425894,0.28700000046024526,0.28700000045949847,0.28700000045934887,0.2870000004593178,0.2870000004593113,0.28700000045931123,0.2870000004593101,2024-10-31
31.0,1.0,18.0,0.16883627400216228,0.27322432894638066,0.2870000001518122,0.28700000012093674,0.28700000011010446,0.28700000010915255,0.2870000001089754,0.2870000001089398,0.2870000001089324,0.287000000108931,0.28700000010893095,0.2870000001089307,2024-11-01
32.0,1.0,19.0,0.161311524867765,0.2697791005835937,0.2870000000360039,0.2870000000286815,0.2870000000261126,0.2870000000258867,0.28700000002584475,0.28700000002583637,0.28700000002583453,0.2870000000258342,0.28700000002583415,0.2870000000258342,2024-11-02
33.0,1.0,20.0,0.15474653379203493,0.2657999875902101,0.28700000000853876,0.28700000000680215,0.28700000000619286,0.28700000000613923,0.28700000000612946,0.28700000000612735,0.287000000006127,0.28700000000612685,0.2870000000061268,0.28700000000612685,2024-11-03
34.0,1.0,21.0,0.3760919804400505,0.4058,0.4058,0.3771465213858835,0.28700000000146875,0.2870000000014559,0.2870000000014536,0.2870000000014532,0.28700000000145304,0.28700000000145304,0.287000000001453,0.28700000000145304,2024-11-04
35.0,1.0,22.0,0.28554924966181255,0.30957199999999996,0.30957199999999996,0.3081489960437752,0.3073065050063548,0.3032358047129924,0.30033200908766344,0.2982004908740851,0.29658849864425507,0.2953365909901367,0.29434189569588426,0.2922682128873282,2024-11-05
36.0,1.0,23.0,0.26802125559712603,0.29215740919550726,0.29215740919550726,0.29184391877098204,0.29165757272104254,0.2910009742420389,0.29094703564544655,0.290790730117052,0.29060147559467475,0.2904076895226606,0.29022115555849737,0.28977651130642346,2024-11-06
37.0,1.0,24.0,0.25408027789442555,0.2882129764617912,0.2882129764617912,0.28813982744908834,0.28809631026249116,0.28794276348839243,0.2879357922567075,0.28793473708108763,0.2879280126983152,0.28791658032900397,0.2879018550325014,0.28785912312268014,2024-11-07
38.0,1.0,25.0,0.2358665167863889,0.2872871099845833,0.2872871099845833,0.28726982753302177,0.2872595440656895,0.2872232481529392,0.2872215998420647,0.2872213503481348,0.2872212922730766,0.2872210693532317,0.2872205438911037,0.28721843773822914,2024-11-08
39.0,1.0,26.0,0.22229542003345024,0.2831219673672391,0.28706806000957863,0.287063964948053,0.2870615281814636,0.28705292687049055,0.28705253623420685,0.2870524771059922,0.28705246334262646,0.2870524497143106,0.2870524445764721,0.287052396609877,2024-11-09
40.0,1.0,27.0,0.21170910884761188,0.2787397711328936,0.28701613945167215,0.28701516846668584,0.28701459067594415,0.28701255115106117,0.28701245852286206,0.28701244450229046,0.28701244123869996,0.28701243800713255,0.2870124367888403,0.2870124254149256,2024-11-10
41.0,1.0,28.0,0.2074458794541598,0.27645949371331224,0.28700382755829273,0.2870035972895671,0.2870034602663679,0.2870029765905652,0.28700295462360004,0.28700295129859243,0.2870029505246252,0.2870029497582523,0.28700294946933164,0.2870029467719841,2024-11-11
42.0,1.0,29.0,0.22823503490873798,0.274431661805632,0.28700090774413395,0.2870008531338943,0.2870008206376265,0.28700070592950283,0.2870007007198326,0.287000699931276,0.2870006997477225,0.2870006995659701,0.2870006994974499,0.28700069885774876,2024-11-12
43.0,1.0,30.0,0.27448720039459595,0.274431661805632,0.28700021528170677,0.2870002023302935,0.2870001946234485,0.2870001674191569,0.28700016618362606,0.2870001659966112,0.2870001659530795,0.2870001659099749,0.28700016589372446,0.2870001657420123,2024-11-13
44.0,1.0,31.0,0.32812293420574457,0.274431661805632,0.28700005105652915,0.2870000479849537,0.28700004615718744,0.28700003970537885,0.2870000394123585,0.2870000393680058,0.2870000393576818,0.2870000393474591,0.2870000393436051,0.2870000393076248,2024-11-14
45.0,1.0,32.0,0.28974703558091297,0.29146884169213116,0.28928173595469375,0.28830130501687756,0.2878793896789341,0.2876506085510851,0.28750930717999124,0.2874143863887084,0.2873467554235021,0.2872964206835311,0.287257677885772,0.2871798968937646,2024-11-15
46.0,1.0,33.0,0.2794359980621456,0.288052208988206,0.28785078024993205,0.2877152268637054,0.2875823781332129,0.2874846998281778,0.2874127424862833,0.28735822724404686,0.28731574438538265,0.2872818154252986,0.2872541496632934,0.2871958542521151,2024-11-16
47.0,1.0,34.0,0.26555618389295327,0.2872491210982036,0.28720149621723534,0.2871694291623005,0.287155090205239,0.2871506097324903,0.28714280592655206,0.2871343887235004,0.28712628759660197,0.2871188007597776,0.2871119901454272,0.28709634871824985,2024-11-17
48.0,1.0,35.0,0.26648019255114086,0.28705905827662953,0.2870477716716492,0.2870401711358646,0.28703677226133173,0.2870367581943905,0.2870365292602094,0.28703602952620655,0.2870353472307436,0.28703456043473186,0.2870337228153215,0.2870315548158683,2024-11-18
49.0,1.0,36.0,0.2576886941348708,0.2870140050230481,0.28701132873403445,0.28700952643401023,0.2870087204513517,0.28700871711560827,0.2870087164581247,0.28700870641508436,0.2870086798555213,0.2870086365499935,0.2870085787944362,0.28700840289770857,2024-11-19
50.0,1.0,37.0,0.24217730192758816,0.2870033213783972,0.287002686691362,0.28700225926940093,0.2870020681269003,0.2870020673358123,0.2870020671798869,0.2870020671482103,0.28700206676312556,0.2870020655594844,0.2870020632876988,0.2870020545888552,2024-11-20
51.0,1.0,38.0,0.23347083457690895,0.2800898814743561,0.2870006371771797,0.2870005358099241,0.28700049047858467,0.2870004902909702,0.28700049025399094,0.2870004902464785,0.28700049024491986,0.2870004902318447,0.287000490184371,0.28700048992619065,2024-11-21
52.0,1.0,39.0,0.2288158251537477,0.27629428641536435,0.28700015111378346,0.2870001270734116,0.2870001163225778,0.287000116278083,0.287000116269313,0.2870001162675313,0.2870001162671616,0.2870001162640608,0.28700011625280175,0.28700011619157145,2024-11-22
53.0,1.0,40.0,0.22234736477208053,0.2731968715666771,0.287000035838373,0.28700003013692316,0.2870000275872396,0.28700002757668713,0.2870000275746073,0.28700002757418475,0.2870000275740971,0.28700002757336174,0.2870000275706915,0.28700002755617005,2024-11-23
54.0,1.0,41.0,0.22571805688355412,0.2707007811329244,0.28700000849948426,0.28700000714731955,0.2870000065426326,0.28700000654012997,0.28700000653963675,0.28700000653953656,0.2870000065395158,0.28700000653934143,0.28700000653870805,0.28700000653526414,2024-11-24
55.0,1.0,42.0,0.23655831543520298,0.2707007811329244,0.28700000201575104,0.28700000169506945,0.28700000155166094,0.2870000015510675,0.28700000155095046,0.2870000015509268,0.2870000015509218,0.2870000015508804,0.2870000015507303,0.2870000015499135,2024-11-25
56.0,1.0,43.0,0.21869873959874234,0.2666172675514365,0.2870000004780586,0.28700000040200535,0.2870000003679943,0.28700000036785356,0.2870000003678258,0.28700000036782014,0.28700000036781903,0.2870000003678093,0.2870000003677737,0.2870000003675799,2024-11-26
57.0,1.0,44.0,0.19962933960745133,0.2560591312868575,0.28700000011337706,0.28700000009534027,0.2870000000872741,0.28700000008724075,0.28700000008723414,0.28700000008723275,0.2870000000872325,0.2870000000872302,0.2870000000872217,0.28700000008717574,2024-11-27
58.0,1.0,45.0,0.1874229401807189,0.23906271201827428,0.2870000000268887,0.2870000000226111,0.28700000002069803,0.28700000002069004,0.28700000002068854,0.28700000002068815,0.2870000000206882,0.28700000002068765,0.2870000000206856,0.28700000002067466,2024-11-28
59.0,1.0,46.0,0.18079865544086193,0.2385906116820915,0.27029516395856523,0.2870000000053624,0.2870000000049087,0.28700000000490683,0.2870000000049065,0.28700000000490644,0.28700000000490633,0.2870000000049063,0.2870000000049058,0.2870000000049033,2024-11-29
60.0,1.0,47.0,0.17658621376203296,0.2385906116820915,0.25667742667444504,0.2870000000012718,0.28700000000116416,0.28700000000116377,0.2870000000011636,0.28700000000116355,0.2870000000011636,0.28700000000116355,0.2870000000011634,0.28700000000116294,2024-11-30
61.0,1.0,48.0,0.17278840776515167,0.2385906116820915,0.24241030457018112,0.28700000000030157,0.2870000000002761,0.28700000000027603,0.28700000000027603,0.287000000000276,0.28700000000027603,0.287000000000276,0.2870000000002758,0.2870000000002757,2024-12-01
62.0,1.0,49.0,0.17042464250580178,0.2385906116820915,0.23676670230995311,0.28700000000007153,0.28700000000006537,0.2870000000000655,0.2870000000000655,0.2870000000000654,0.2870000000000655,0.2870000000000654,0.2870000000000654,0.2870000000000653,2024-12-02
63.0,1.0,50.0,0.16892967148819044,0.2385906116820915,0.23676670230995311,0.2848008840555818,0.2870000000000156,0.2870000000000155,0.2870000000000155,0.28700000000001546,0.2870000000000155,0.28700000000001546,0.28700000000001546,0.2870000000000155,2024-12-03
64.0,1.0,51.0,0.16799620801852247,0.2385906116820915,0.23676670230995311,0.28307341217535337,0.2870000000000037,0.28700000000000364,0.28700000000000364,0.2870000000000036,0.28700000000000364,0.2870000000000036,0.2870000000000036,0.28700000000000364,2024-12-04
65.0,1.0,52.0,0.1662279153774295,0.2385906116820915,0.23676670230995311,0.2758451656073239,0.2870000000000008,0.2870000000000009,0.2870000000000009,0.28700000000000087,0.2870000000000009,0.28700000000000087,0.28700000000000087,0.2870000000000009,2024-12-05
66.0,1.0,53.0,0.16461775370767795,0.2385906116820915,0.23676670230995311,0.2698431416778772,0.28700000000000014,0.28700000000000025,0.28700000000000025,0.2870000000000002,0.28700000000000025,0.2870000000000002,0.2870000000000002,0.28700000000000025,2024-12-06
67.0,1.0,54.0,0.16334852411713163,0.2385906116820915,0.23676670230995311,0.2669411114051806,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-07
68.0,1.0,55.0,0.16244511626667182,0.2385906116820915,0.23676670230995311,0.26648706731253835,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-08
69.0,1.0,56.0,0.1617493405303987,0.2385906116820915,0.23676670230995311,0.2651875613198735,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-09
70.0,1.0,57.0,0.16118519578492588,0.2385906116820915,0.23676670230995311,0.2644154440170845,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-10
71.0,1.0,58.0,0.16058731788927377,0.2385906116820915,0.23676670230995311,0.26329543318792675,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-11
72.0,1.0,59.0,0.1600244239742192,0.2385906116820915,0.23676670230995311,0.262798764487479,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-12
73.0,1.0,60.0,0.15866127545815817,0.2385906116820915,0.23676670230995311,0.2594523040796263,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-13
74.0,1.0,61.0,0.15755743584473017,0.2385906116820915,0.23676670230995311,0.25755289973212003,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-14
75.0,1.0,62.0,0.15646088340257885,0.2385906116820915,0.23676670230995311,0.25343992297378104,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-15
76.0,1.0,63.0,0.15567390897025754,0.2385906116820915,0.23676670230995311,0.25004846681257276,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-16
77.0,1.0,64.0,0.1552373609176102,0.2385906116820915,0.23676670230995311,0.24928641068807528,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-17
78.0,1.0,65.0,0.15483024834837297,0.2385906116820915,0.23676670230995311,0.2491486778906364,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-18
79.0,1.0,66.0,0.15451848489332146,0.2385906116820915,0.23676670230995311,0.24914813636422897,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-19
80.0,1.0,67.0,0.15403392765386142,0.2385906116820915,0.23676670230995311,0.24808661309509955,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-20
81.0,1.0,68.0,0.15354247068287932,0.2385906116820915,0.23676670230995311,0.24776445250695797,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-21
82.0,1.0,69.0,0.1532822032536075,0.2385906116820915,0.23676670230995311,0.24776445250695797,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-22
83.0,1.0,70.0,0.15296184756838896,0.2385906116820915,0.23676670230995311,0.24749544482821526,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-23
84.0,1.0,71.0,0.15264453042194895,0.2385906116820915,0.23676670230995311,0.24723571605449987,0.287,0.2870000000000001,0.2870000000000001,0.28700000000000003,0.2870000000000001,0.28700000000000003,0.28700000000000003,0.2870000000000001,2024-12-24
